[2023-02-20T03:24:32.894708+01:00] Akmalmp\BelajarPhpMvc\HandlerTest.DEBUG: This is debug [] []
[2023-02-20T06:40:45.686624+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5860 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686684+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5861 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686742+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5862 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686798+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5863 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686855+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5864 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686911+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5865 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.686968+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5866 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687025+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5867 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687082+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5868 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687139+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5869 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687195+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5870 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687251+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5871 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687308+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5872 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687365+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5873 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.687422+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5874 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688161+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5875 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688255+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5876 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688318+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5877 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688377+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5878 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688435+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5879 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688575+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5880 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688628+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5881 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688673+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5882 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688718+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5883 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688762+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5884 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688831+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5885 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688897+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5886 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688944+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5887 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.688988+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5888 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689033+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5889 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689077+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5890 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689122+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5891 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689166+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5892 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689209+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5893 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689253+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5894 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.689298+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5895 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690161+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5896 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690295+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5897 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690409+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5898 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690512+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5899 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690628+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5900 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690726+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5901 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690818+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5902 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.690908+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5903 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691013+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5904 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691105+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5905 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691201+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5906 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691292+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5907 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691388+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5908 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691479+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5909 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691569+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5910 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691659+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5911 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691750+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5912 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691840+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5913 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.691931+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5914 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692022+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5915 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692109+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5916 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692200+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5917 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692277+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5918 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692356+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5919 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692435+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5920 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692514+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5921 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692594+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5922 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692674+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5923 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692753+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5924 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692846+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5925 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.692922+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5926 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693001+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5927 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693079+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5928 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693165+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5929 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693245+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5930 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693323+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5931 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693400+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5932 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693479+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5933 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693558+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5934 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693639+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5935 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693717+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5936 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.693794+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5937 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694248+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5938 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694338+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5939 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694401+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5940 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694460+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5941 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694517+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5942 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694573+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5943 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694629+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5944 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694686+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5945 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694741+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5946 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694797+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5947 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694852+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5948 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694907+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5949 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.694962+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5950 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695018+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5951 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695073+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5952 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695142+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5953 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695234+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5954 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695285+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5955 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
[2023-02-20T06:40:45.695330+01:00] Akmalmp\BelajarLogger\ResetTest.INFO: Perulangan ke-5956 [] {"hostname":"Laptop-Akmal","memory_usage":"4 MB","git":{"branch":"master","commit":"e257bab536b4fe8c544f605bc8303ea2650c96e0"}}
